ESS112, ENVIRONM & SUSTAIBTY STUDIES 112, Y, EMS, 100115, L, CFA, 050, 050, S, B, Intermediate Undergraduate, 1, 20111219, 150550, CBENJAMIN, X, X, X, , 
BDC321, BIODIVERSITY & CONSERVATION 321, Y, SCI, 100309, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, SNITSCKIE, X, X, , , 
BDC322, BIODIVERSITY & CONSERVATION 322, Y, SCI, 100309, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, VMORTA, X, X, , , 
BOT805, BOT EDUC MAG THESIS 805 {1ST ENR}, Y, SCI, 100309, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
ESS121, ENVIRONM & SUSTAIBTY STUDIES 121, Y, SCI, 100309, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 1, 20111220, 112619, NSTEVENS, X, X, X, , 
ESS131, ENVIRONM & SUSTAIBTY STUDIES 131, Y, SCI, 100309, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 1, 20111220, 112650, NSTEVENS, X, X, X, , 
LFS151, LIFE SCIENCES 151 (SF), Y, SCI, 100309, L, CFA, 060, 040, Y, B, Intermediate Undergraduate, 1, 20110818, 123856, SNITSCKIE, X, X, , , 
LFS152, LIFE SCIENCES 152 (SF), Y, SCI, 100309, L, CFA, 060, 040, Y, B, Intermediate Undergraduate, 1, 20110818, 123856, SNITSCKIE, X, X, , , 
LSC141, LIFE SCIENCES 141, Y, SCI, 100309, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 1, 20110818, 123856, BBENJAMIN, X, X, , , 
LSC142, LIFE SCIENCES 142, Y, SCI, 100309, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, NSTEVENS, X, X, , , 
STB801, STRUCTURAL BIOLOGY 801, Y, SCI, 100309, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
STB802, STRUCTURAL BIOLOGY 802, Y, SCI, 100309, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
ZOO805, ZOOLOGY EDUC MAG THES(1ST ENR) 805, Y, SCI, 100309, L, FA, 000, 100, Y, G, Intermediate PG (Research), 8, 20110818, 123856, VMORTA, X, X, , , 
ZOO806, ZOOLOGY EDUC MAG THES 2ND & FUR 806, Y, SCI, 100309, L, FA, 000, 100, Y, G, Intermediate PG (Research), 8, 20110818, 123856, BBENJAMIN, X, X, , , 
AFFSTD, AFFILIATED STUDENT, Y, SCI, 100311, L, CFA, 000, 000, Y, Q, Non-accredited module, 1, 20110818, 123856, BBENJAMIN, X, X, , , 
CHE114, CHEMISTRY 114 (N), Y, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 1, 20110818, 123856, ADANIELS, X, X, , , 
CHE116, CHEMISTRY 116 (N), Y, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 1, 20110818, 123856, MMOTTIE, X, X, , , 
CHE118, CHEMISTRY FOR DENTISTRY, Y, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 1, 20110818, 123856, BBENJAMIN, X, X, , , 
CHE124, CHEMISTRY 124 (N), Y, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, ADANIELS, X, X, , , 
CHE311, CHEMISTRY 311, N, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE312, CHEMISTRY 312, N, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE321, CHEMISTRY 321, N, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE322, CHEMISTRY 322, N, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE331, CHEMISTRY 331, N, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE332, CHEMISTRY 332, N, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE341, CHEMISTRY 341, N, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE342, CHEMISTRY 342, N, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
CHE801, CHEMISTRY MAGISTER THES(1ST ENR)801, Y, SCI, 100311, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
CHE802, CHEMISTRY MAG THES(2ND & FURT)802, Y, SCI, 100311, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
CHE901, CHEMISTRY DOCTORAL (1ST ENROLM) 901, Y, SCI, 100311, H, FA, 000, 000, Y, I, Higher Postgraduate, 9, 20110818, 123856, CBENJAMIN, X, X, , , 
CHE902, CHEMISTRY DOCTORAL (2ND ENROLM) 902, Y, SCI, 100311, H, FA, 000, 000, Y, I, Higher Postgraduate, 9, 20110818, 123856, CBENJAMIN, X, X, , , 
CHM126, CHEMISTRY 126 (N), Y, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, MMOTTIE, X, X, , , 
CHM128, CHEMISTRY 128 (CHS), Y, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, CCLOETE, X, X, , , 
CHM211, CHEMISTRY 211, Y, SCI, 100311, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 2, 20110818, 123856, CBENJAMIN, X, X, , , 
CHM212, CHEMISTRY 212, Y, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, CBENJAMIN, X, X, , , 
CHM311, CHEMISTRY 311, Y, SCI, 100311, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, ADANIELS, X, X, , , 
CHM312, CHEMISTRY 312, Y, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, ADANIELS, X, X, , , 
CHM321, CHEMISTRY 321, Y, SCI, 100311, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, ADANIELS, X, X, , , 
CHM322, CHEMISTRY 322, Y, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, ADANIELS, X, X, , , 
CHM701, HONOURS ANALYTICAL CHEMISTRY 701, Y, SCI, 100311, L, CFA, 050, 050, Y, E, Lower Postgraduate, 7, 20111019, 102138, ADANIELS, X, X, X, , 
CHM702, HONOURS ORGANIC CHEMISTRY 702, Y, SCI, 100311, L, CFA, 050, 050, Y, E, Lower Postgraduate, 7, 20111019, 102218, ADANIELS, X, X, X, , 
CHM703, HONOURS INORGANIC CHEMISTRY 703, Y, SCI, 100311, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20111019, 102336, ADANIELS, X, X, X, , 
CHM704, HONOURS PHYSICAL CHEMISTRY 704, Y, SCI, 100311, L, CFA, 050, 050, Y, E, Lower Postgraduate, 7, 20111019, 102516, ADANIELS, X, X, X, , 
CHM705, HONOURS APPLIED CHEMISTRY 705, Y, SCI, 100311, L, CFA, 050, 050, Y, E, Lower Postgraduate, 7, 20110818, 123856, SNITSCKIE, X, X, , , 
CHM706, CHEMISTRY HONS SPECIAL TOPICS 706, Y, SCI, 100311, L, FA, 000, 000, F, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
CHM707, HONOURS RESEARCH PROJECTS 707, Y, SCI, 100311, L, FA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
EAT111, ENVIRONMENTAL AWARENESS 111, N, SCI, 100311, L, CA, 100, 000, F, B, Intermediate Undergraduate, 1, 20110818, 123856, NSTEVENS, X, X, , , 
EAT121, ENVIRONMENTAL AWARENESS 121, N, SCI, 100311, L, CA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, NSTEVENS, X, X, , , 
EAT211, ENVIRONMENTAL AWARENESS 211, N, SCI, 100311, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 2, 20110818, 123856, NSTEVENS, X, X, , , 
EAT221, ENVIRONMENTAL AWARENESS 221, N, SCI, 100311, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, NSTEVENS, X, X, , , 
EAT311, ENVIRONMENTAL AWARENESS 311, N, SCI, 100311, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
NSS803, NANOSCIENCE MINI-THESIS 803, Y, SCI, 100311, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20120201, 103854, VMORTA, X, X, X, , 
NSS804, NANOSCIENCE MINI-THESIS 804, Y, SCI, 100311, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110919, 110741, CBENJAMIN, X, X, X, , 
NSS809, CENTRAL CONCEPTS IN NANOSCIENCE 809, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 112723, NSTEVENS, X, X, X, , 
NSS810, MANAGEMENT FOR NANOSCIENTIST 810, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20120201, 103520, VMORTA, X, X, X, , 
NSS811, ADVANCED NANOBIOMED 811, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 113036, NSTEVENS, X, X, X, , 
NSS812, EXPERIMENTAL NANOBIOMED 812, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 113102, NSTEVENS, X, X, X, , 
NSS813, FOUNDATIONS OF NANOBIOMED 813, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 112753, NSTEVENS, X, X, X, , 
NSS821, ADVANCED NANOCHEMISTRY 821, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 113136, NSTEVENS, X, X, X, , 
NSS822, EXPERIMENTAL NANOCHEMISTRY 822, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 113159, NSTEVENS, X, X, X, , 
NSS823, FOUNDATIONS OF NANOCHEMISTRY 823, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 112822, NSTEVENS, X, X, X, , 
NSS831, ADVANCED NANOPHYSICS 831, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 112931, NSTEVENS, X, X, X, , 
NSS832, EXPERIMENTAL NANOPHYSICS 832, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 113005, NSTEVENS, X, X, X, , 
NSS833, FOUNDATIONS OF NANOPHYSICS 833, Y, SCI, 100311, H, FA, 000, 000, Y, F, Intermediate PG (Non research), 8, 20111220, 112854, NSTEVENS, X, X, X, , 
SCI900, POST DOCTORAL RESEARCH FELLOWS, Y, SCI, 100311, P, FA, 000, 000, Y, Q, Non-accredited module, 9, 20110818, 123856, CBENJAMIN, X, X, , , 
CCL111, COMPUTER LITERACY 111, Y, CHS, 100313, L, CA, 100, 000, F, B, Intermediate Undergraduate, 1, 20120604, 085855, MAVANVUUREN, X, X, X, , 
CCL121, COMPUTER LITERACY 121, Y, CHS, 100313, L, CA, 100, 000, S, B, Intermediate Undergraduate, 1, 20111220, 114711, NSTEVENS, X, X, X, , 
COS100, COMPUTER LITERACY 100, N, SCI, 100313, L, CFA, 060, 000, Y, B, Intermediate Undergraduate, 1, 20110818, 123856, NSTEVENS, X, X, , , 
COS101, COMPUTER SCIENCE 101, Y, SCI, 100313, L, CFA, 060, 040, Y, B, Intermediate Undergraduate, 1, 20110818, 123856, MMOTTIE, X, X, , , 
COS114, COMPUTER LITERACY 114, Y, SCI, 100313, L, CA, 100, 000, F, B, Intermediate Undergraduate, 1, 20110818, 123856, MMOTTIE, X, X, , , 
COS124, COMPUTER LITERACY 124, Y, SCI, 100313, L, CA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, BBENJAMIN, X, X, , , 
COS315, COMPUTER SCIENCE 315, N, SCI, 100313, L, CA, 100, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS319, COMPUTER SCIENCE 319, N, SCI, 100313, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS325, COMPUTER SCIENCE 325, N, SCI, 100313, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS329, COMPUTER SCIENCE 329, N, SCI, 100313, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS335, COMPUTER SCIENCE 335, N, SCI, 100313, L, CFA, 060, 040, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS345, COMPUTER SCIENCE 345, N, SCI, 100313, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS355, COMPUTER SCIENCE 355, N, SCI, 100313, L, CA, 100, 000, S, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS365, COMPUTER SCIENCE 365, N, SCI, 100313, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 3, 20110818, 123856, NSTEVENS, X, X, , , 
COS711, MACHINE LEARNING 711, Y, SCI, 100313, L, FA, 000, 100, F, E, Lower Postgraduate, 7, 20110818, 123856, ADANIELS, X, X, , , 
COS725, INTERNET PROGRAMMING 725, Y, SCI, 100313, L, FA, 000, 100, F, E, Lower Postgraduate, 7, 20110818, 123856, ADANIELS, X, X, , , 
COS726, ADV SOFTWARE ENGINEERING 726, Y, SCI, 100313, L, CFA, 050, 050, F, E, Lower Postgraduate, 7, 20120110, 115654, SNITSCKIE, X, X, X, , 
COS727, OPERATING SYSTEMS I 727, Y, SCI, 100313, L, FA, 000, 100, S, E, Lower Postgraduate, 7, 20120110, 115705, SNITSCKIE, X, X, X, , 
COS729, COMPUTER SCIENCE (COMPILERS) 729, Y, SCI, 100313, L, FA, 000, 100, F, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
COS730, NETWORK TYPOLOGIES AND ADMIN 730, Y, SCI, 100313, L, FA, 000, 100, S, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
COS731, COMPUTER SC PROJECT ANALYSIS 731, Y, SCI, 100313, L, FA, 000, 000, F, E, Lower Postgraduate, 7, 20111019, 102548, ADANIELS, X, X, X, , 
COS732, COMP SC PROJ IMPLEMENTATION 732, Y, SCI, 100313, L, FA, 000, 000, S, E, Lower Postgraduate, 7, 20111019, 102611, ADANIELS, X, X, X, , 
COS733, SOFTWARE ENGINEERING (FOSS), Y, SCI, 100313, L, FA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
COS792, CAPITA SELECTA (HONS) 792, Y, SCI, 100313, L, FA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
COS793, CAPITA SELECTA (HONS) 793, Y, SCI, 100313, L, FA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
COS794, CAPITA SELECTA (HONS) 794, Y, SCI, 100313, L, FA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, MMOTTIE, X, X, , , 
COS801, COMPUTER SCIENCE MAG THESIS 801, Y, SCI, 100313, H, FA, 000, 000, F, G, Intermediate PG (Research), 8, 20110818, 123856, MMOTTIE, X, X, , , 
COS802, COMPUTER SCIENCE MAG THES (2ND ENR), Y, SCI, 100313, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
COS901, COMPT SCIENCE DOCTORAL  901, Y, SCI, 100313, H, FA, 000, 000, Y, I, Higher Postgraduate, 9, 20110818, 123856, CBENJAMIN, X, X, , , 
COS902, COMPT SCIENCE DOCTORAL 902, Y, SCI, 100313, H, FA, 000, 000, Y, I, Higher Postgraduate, 9, 20110818, 123856, CBENJAMIN, X, X, , , 
CSC211, COMPUTER SCIENCE 211, Y, SCI, 100313, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 2, 20110818, 123856, VMORTA, X, X, , , 
CSC212, COMPUTER SCIENCE 212, Y, SCI, 100313, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, VMORTA, X, X, , , 
CSC213, COMPUTER SCIENCE (CS) 213, Y, SCI, 100313, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, MMOTTIE, X, X, , , 
CSC311, COMPUTER SCIENCE 311, Y, SCI, 100313, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20120627, 143133, MMOTTIE, X, X, X, , 
CSC312, COMPUTER SCIENCE 312, Y, SCI, 100313, L, CA, 000, 000, F, B, Intermediate Undergraduate, 3, 20120627, 143052, MMOTTIE, X, X, X, , 
CSC313, COMPUTER SCIENCE (CS) 313, Y, SCI, 100313, L, CFA, 000, 000, Y, B, Intermediate Undergraduate, 3, 20110818, 123856, BBENJAMIN, X, X, , , 
APG111, GEOLOGY 111, Y, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 1, 20110818, 123856, VMORTA, X, X, , , 
APG112, GEOLOGY 112, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, VMORTA, X, X, , , 
APG211, GEOLOGY 211, N, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 2, 20110818, 123856, MMOTTIE, X, X, , , 
APG212, GEOLOGY 212, N, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 2, 20110818, 123856, MMOTTIE, X, X, , , 
APG221, GEOLOGY 221, N, SCI, 100315, L, CA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, MMOTTIE, X, X, , , 
APG222, GEOLOGY 222, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, NSTEVENS, X, X, , , 
APG231, GEOLOGY 231, Y, SCI, 100315, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 2, 20111220, 120116, NSTEVENS, X, X, X, , 
APG232, GEOLOGY 232, Y, SCI, 100315, L, CFA, 050, 050, S, B, Intermediate Undergraduate, 2, 20111220, 120156, NSTEVENS, X, X, X, , 
APG233, GEOLOGY 233, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20111220, 120229, NSTEVENS, X, X, X, , 
APG311, GEOLOGY 311, Y, SCI, 100315, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, BBENJAMIN, X, X, , , 
APG312, GEOLOGY 312, Y, SCI, 100315, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20110818, 123856, VMORTA, X, X, , , 
APG321, GEOLOGY 321, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20110921, 124300, SNITSCKIE, X, X, X, , 
APG322, GEOLOGY 322, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20111109, 145021, MMOTTIE, X, X, X, , 
APG332, GEOLOGY 332, Y, SCI, 100315, L, CA, 000, 000, S, B, Intermediate Undergraduate, 2, 20111220, 120314, NSTEVENS, X, X, X, , 
APG701, STRUCT GEOLOGY & GEOTECTONICS 701, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
APG702, APPLIED GEOLOGY 702, Y, SCI, 100315, L, CFA, 050, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
APG703, REGIONAL GEOLOGY & METALLAGENY 703, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
APG704, CHEMICAL CONCEPTS 704, Y, SCI, 100315, L, CFA, 000, 000, F, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG705, APPLIED GEO PHYSICS 705, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG706, FIELD DEVELOPMENT 706, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG707, FIELD DEVELOPMENT 707, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG708, GROUND WATER HYD 708, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG709, RESEARCH PROJECT 709, Y, SCI, 100315, L, FA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
APG710, EXPLORATION 710, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG711, BASIN ANALYSIS & HYDRO 711, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG713, ANALYT GEOCHEMISTRY 713, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, MFU003, X, X, , , 
APG714, APP GEO PHYSICS 714, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG717, ADV FIELD TECHNIQUES (FIELD GEOL), Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG718, ADV STRATIGRAP & METALLOGINIC ENV, Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG719, ADV STRUCTURAL ANALYSIS(FIELD GEOL), Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG720, LABORATORY TECHNIQUES (FIELD GEOL), Y, SCI, 100315, L, CFA, 000, 000, Y, E, Lower Postgraduate, 7, 20110818, 123856, NSTEVENS, X, X, , , 
APG721, ORE  DEPOSIT MODELLING, Y, SCI, 100315, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20111220, 120353, NSTEVENS, X, X, X, , 
ENV131, ENVIRONMENTAL & WATER SCIENCE 131, N, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 1, 20110818, 123856, MMOTTIE, X, X, , , 
ENV132, ENVIRONMENTAL SCIENCE & WATER 132, N, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20110818, 123856, MMOTTIE, X, X, , , 
ENV211, ENVIRONMENTAL & WATER SCIENCE 211, N, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 2, 20110818, 123856, MMOTTIE, X, X, , , 
ENV212, ENVIRONMENTAL & WATER SCIENCE 212, N, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 2, 20110818, 123856, MMOTTIE, X, X, , , 
ENV221, ENVIRONMENTAL & WATER SCIENCE 221, N, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, MMOTTIE, X, X, , , 
ENV222, ENVIRONMENTAL & WATER SCIENCE 222, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 2, 20110818, 123856, NSTEVENS, X, X, , , 
ENV311, ENVIRONMENTAL & WATER SCIENCE 311, N, SCI, 100315, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20111130, 090550, NSTEVENS, X, X, X, , 
ENV312, ENVIRONMENTAL & WATER SCIENCE 312, N, SCI, 100315, L, CFA, 000, 000, F, B, Intermediate Undergraduate, 3, 20111130, 090605, NSTEVENS, X, X, X, , 
ENV321, ENVIRONMENTAL & WATER SCIENCE 321, N, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20111130, 090632, NSTEVENS, X, X, X, , 
ENV322, ENVIRONMENTAL & WATER SCIENCE 322, N, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 3, 20111130, 090645, NSTEVENS, X, X, X, , 
ENV801, ENVIRONMENTAL SC MAG THES 1ST 801, Y, SCI, 100315, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
ENV802, ENVIRONMENTAL SC MAG THES 2ND 802, Y, SCI, 100315, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, NSTEVENS, X, X, , , 
ESC111, EARTH SCIENCE 111, Y, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 1, 20111220, 120924, NSTEVENS, X, X, X, , 
ESC112, EARTH SCIENCE 112, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20120119, 100948, SNITSCKIE, X, X, X, , 
ESC121, EARTH SCIENCE 121, Y, SCI, 100315, L, CFA, 000, 000, S, B, Intermediate Undergraduate, 1, 20111219, 110146, CBENJAMIN, X, X, X, , 
ESC707, ENVIRONMENTAL LAW 707, Y, SCI, 100315, L, CFA, 000, 000, S, E, Lower Postgraduate, 7, 20110818, 123856, VMORTA, X, X, , , 
ESC804, ENVIRONMENTAL SC MAG M/THES 2ND 804, Y, SCI, 100315, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, VMORTA, X, X, , , 
ESC813, RESEARCH PROJECT 804, Y, SCI, 100315, H, FA, 000, 000, Y, G, Intermediate PG (Research), 8, 20110818, 123856, VMORTA, X, X, , , 
EWP131, ENVIRONMENTAL & WATER SCIENCE 131, Y, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 1, 20111220, 120430, NSTEVENS, X, X, X, , 
EWP132, ENVIRONMENTAL & WATER SCIENCE 132, Y, SCI, 100315, L, CFA, 050, 050, S, B, Intermediate Undergraduate, 1, 20111220, 120519, NSTEVENS, X, X, X, , 
EWP211, ENVIRONMENTAL & WATER SCIENCE 211, Y, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 2, 20111220, 120548, NSTEVENS, X, X, X, , 
EWP221, ENVIRONMENTAL & WATER SCIENCE 221, Y, SCI, 100315, L, CFA, 050, 050, S, B, Intermediate Undergraduate, 2, 20111220, 120619, NSTEVENS, X, X, X, , 
EWP311, ENVIRONMENTAL & WATER SCIENCE 311, Y, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 3, 20111220, 121051, NSTEVENS, X, X, X, , 
EWP312, ENVIRONMENTAL & WATER SCIENCE 312, Y, SCI, 100315, L, CFA, 050, 050, F, B, Intermediate Undergraduate, 3, 20111220, 121119, NSTEVENS, X, X, X, , 
